date,close,volatility,rsi,volume_anomaly,momentum,regime
2024-01-31,99.41266144518306,25.287137856272214,49.50421884872342,0.5255592499819393,-6.503864681121911,High-Vol
2024-02-01,91.70423734471095,25.287137856272214,45.716119236976226,1.2139077373096836,-5.55260712107787,High-Vol
2024-02-02,101.00104514014251,25.287137856272214,44.602419028677105,1.5065224741948995,1.5751120023761729,High-Vol
2024-02-03,105.60931673440408,25.287137856272214,49.44335218392893,1.5642906757692314,6.684893699213518,High-Vol
2024-02-04,104.79026544010242,25.287137856272214,55.07721374619848,1.019854682645813,1.3953049653825218,High-Vol
2024-02-05,93.04151646404947,25.287137856272214,48.990861339004915,1.3041568043245344,-10.690413314613721,High-Vol
2024-02-06,106.70696092529076,25.998693658584415,48.57641243377143,1.2414659285185787,-0.4807039729507778,High-Vol
2024-02-07,103.40112268233065,25.998693658584415,50.21519753535304,1.760495194326016,1.655969526101714,High-Vol
2024-02-08,91.73455459400336,25.998693658584415,54.75802814703093,0.9097410540725251,-10.401154347490248,High-Vol
2024-02-09,109.98535945755692,26.06983925905149,47.947670222576285,0.6200911580702952,14.516348940760864,High-Vol
2024-02-10,108.41621998227296,31.178059975355083,51.09609232239356,0.2484495234672895,1.8185602190093704,High-Vol
2024-02-11,107.06361749290483,31.178059975355083,50.90388012948363,1.089185388251672,11.450664001432344,High-Vol
2024-02-12,92.19433530324775,31.178059975355083,55.8582585427563,0.21935867021710792,-14.111117269988483,High-Vol
2024-02-13,91.07677746369217,33.78350267709009,44.80696992318408,0.6717626182433482,-4.183459234533416,High-Vol
2024-02-14,94.16607919374671,33.78350267709009,44.315646403451495,0.48791290179014607,-1.5405196932336196,High-Vol
2024-02-15,93.16006405661598,33.78350267709009,47.45479186739009,1.7793384939662507,-14.567364320076237,High-Vol
2024-02-16,109.2941815771849,33.78350267709009,50.75536769191965,0.7922913476627005,2.7469697032906737,High-Vol
2024-02-17,96.29647013215178,33.78350267709009,54.0178856314576,1.7816248871390952,0.2719198245724499,High-Vol
2024-02-18,105.68853024082144,33.78350267709009,45.827285438351986,1.9488838093595444,2.869956347930014,High-Vol
2024-02-19,99.76426374927391,33.78350267709009,50.373762477106155,1.7442930692470977,-3.0674876712708965,High-Vol
2024-02-20,105.06340354496692,33.78350267709009,52.93978727276892,0.5725612571197769,5.650742099783855,High-Vol
2024-02-21,105.749591421076,33.78350267709009,49.224549845856494,1.433383368659876,14.045354076365058,High-Vol
2024-02-22,94.94562702268946,33.78350267709009,51.13612031570134,1.537774661798715,-6.055418117453044,High-Vol
2024-02-23,93.43952172087617,33.78350267709009,51.56649674441322,0.8769995067623895,-12.169795013527903,High-Vol
2024-02-24,94.23719120343038,33.78350267709009,40.35199449687986,0.5596143505027629,-10.553074236672032,High-Vol
2024-02-25,103.89377172911645,33.78350267709009,41.65703739017121,1.5480042399255916,10.852255265066987,High-Vol
2024-02-26,101.47671586030864,33.78350267709009,48.30089669359746,0.28377780054207696,-5.230245064982114,High-Vol
2024-02-27,108.27514010647727,33.78350267709009,55.74207648330208,1.1186711496015422,4.874017424146615,High-Vol
2024-02-28,92.94485793805121,33.78350267709009,59.94026181041811,1.1670076835853849,1.2103033440478583,High-Vol
2024-02-29,102.28096638534761,34.05386988264515,49.381657496081566,1.7571321237793305,-7.704393072209314,High-Vol
2024-03-01,98.18193795426066,34.05386988264515,54.2589326319133,1.3175170401311778,-10.234282028012302,High-Vol
2024-03-02,100.33823189115485,34.05386988264515,44.15419422833081,1.1534234849130838,-6.725385601749977,High-Vol
2024-03-03,104.63262641204042,34.05386988264515,52.400005783157994,0.8345157614594265,12.438291108792669,High-Vol
2024-03-04,105.20515347593943,34.05386988264515,49.33259772779748,1.2631588888390222,14.128376012247259,High-Vol
2024-03-05,95.16707288009401,34.05386988264515,53.68855064095972,1.6220480822126244,1.0009936863473001,High-Vol
2024-03-06,97.77545847673633,34.05386988264515,43.69601867192835,1.5532931564364698,4.615394420120353,High-Vol
2024-03-07,98.88154746924023,34.05386988264515,45.041880990718184,0.21637190955764254,-10.412634107944669,High-Vol
2024-03-08,107.2923684572297,34.05386988264515,52.78286624516189,1.4543045181225445,10.995898325077917,High-Vol
2024-03-09,98.10659594857853,34.05386988264515,58.92330330525727,1.259064660397923,-7.581934292242906,High-Vol
2024-03-10,91.8662568604585,34.05386988264515,52.249396447028545,0.6129761377450051,-7.898006888815402,High-Vol
2024-03-11,97.69954379593612,31.477341174340822,42.71885805231063,0.8735895192771876,-7.363859749030794,High-Vol
2024-03-12,106.52317501422627,31.477341174340822,47.80422080255557,0.1616301392163196,0.7735835931502635,High-Vol
2024-03-13,103.93637989792505,31.477341174340822,49.004961500295984,0.47363990388843846,8.990752875235586,High-Vol
2024-03-14,108.22753513113194,31.477341174340822,57.299306135747365,1.097786250702352,14.788013410255772,High-Vol
2024-03-15,91.38979042139633,31.477341174340822,54.23263811107602,1.091088310817833,-2.8474007820340574,High-Vol
2024-03-16,104.59609043466982,32.8764331469162,45.90762087862813,1.1429525782270538,0.7023187055533668,High-Vol
2024-03-17,104.09757014348155,32.8764331469162,52.263967638253924,0.6408116295029411,2.6208542831729034,High-Vol
2024-03-18,98.35106449197939,30.008247312915092,49.70353527291249,1.2306410207252343,-9.92407561449788,High-Vol
2024-03-19,107.53958561178298,30.008247312915092,46.408215696748016,1.0115898591871157,14.594727673731768,High-Vol
2024-03-20,109.71648266306431,30.008247312915092,56.541881726956156,1.4063254567521182,7.435516277716701,High-Vol
2024-03-21,102.54716168041077,30.008247312915092,56.34267630525709,0.6671010455407174,4.365223726150106,High-Vol
2024-03-22,98.03720948571655,30.008247312915092,51.82922893426716,0.322167232195573,-2.301022405438303,High-Vol
2024-03-23,107.70243561765024,30.008247312915092,45.194359126825915,0.40289700844208043,3.0698092056098147,High-Vol
2024-03-24,92.66326189668129,30.008247312915092,54.95785038353829,1.408426456863302,-12.541891579258134,High-Vol
2024-03-25,95.03349609217568,30.008247312915092,50.37746621150647,0.7974376321265053,-0.1335767879183294,High-Vol
2024-03-26,91.04132020551886,30.008247312915092,48.694521453421316,1.4614231653069556,-6.734138271217475,High-Vol
2024-03-27,98.62609775454104,30.008247312915092,42.042511315514076,1.4189075040660901,-0.2554497146991963,High-Vol
2024-03-28,108.70047749454267,30.008247312915092,47.40395794844125,1.2623955248169278,1.4081090373129683,High-Vol
2024-03-29,102.90421175632049,30.008247312915092,50.218833772185455,1.2752744859885632,4.797615807741963,High-Vol
2024-03-30,100.56833505346654,30.008247312915092,55.934152235930775,1.283963766081963,8.702078193008035,High-Vol
2024-03-31,106.60641515436686,30.008247312915092,47.662300069827936,0.5326512887392608,8.906871358430735,High-Vol
2024-04-01,105.93762209907395,30.008247312915092,51.36815166151946,0.5874270017098165,-0.58555291515232,High-Vol
2024-04-02,105.90764838536572,30.008247312915092,54.379740300271045,1.2167028837546994,1.9712684874406676,High-Vol
2024-04-03,96.89281545620629,30.008247312915092,48.94647289548378,1.3721295962506026,-11.334719674925651,High-Vol
2024-04-04,102.25525624330957,30.008247312915092,42.39304198850187,0.7102092062837007,10.865465821913247,High-Vol
2024-04-05,96.59978825250003,30.008247312915092,49.82304939779433,0.8180089713059776,-7.996302182169785,High-Vol
2024-04-06,107.00703847292655,30.008247312915092,49.14058304638809,0.6645456181686494,2.909468329445005,High-Vol
